,img,tgt,scan_id,slice_id,patient,source,crop_nr
8693,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_090.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_090.npy,USiegen_015,90,USiegen_009,USiegen,4
8694,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_052.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_052.npy,USiegen_015,52,USiegen_009,USiegen,0
8695,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_148.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_148.npy,USiegen_015,148,USiegen_009,USiegen,4
8696,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_135.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_135.npy,USiegen_015,135,USiegen_009,USiegen,0
8697,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_061.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_061.npy,USiegen_015,61,USiegen_009,USiegen,0
8698,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_181.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_181.npy,USiegen_015,181,USiegen_009,USiegen,3
8699,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_038.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_038.npy,USiegen_015,38,USiegen_009,USiegen,4
8700,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_243.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_243.npy,USiegen_015,243,USiegen_009,USiegen,4
8701,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_105.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_105.npy,USiegen_015,105,USiegen_009,USiegen,0
8702,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_037.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_037.npy,USiegen_015,37,USiegen_009,USiegen,3
8703,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_094.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_094.npy,USiegen_015,94,USiegen_009,USiegen,1
8704,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_073.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_073.npy,USiegen_015,73,USiegen_009,USiegen,1
8705,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_230.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_230.npy,USiegen_015,230,USiegen_009,USiegen,2
8706,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_199.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_199.npy,USiegen_015,199,USiegen_009,USiegen,0
8707,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_077.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_077.npy,USiegen_015,77,USiegen_009,USiegen,3
8708,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_275.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_275.npy,USiegen_015,275,USiegen_009,USiegen,1
8709,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_328.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_328.npy,USiegen_015,328,USiegen_009,USiegen,0
8710,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_119.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_119.npy,USiegen_015,119,USiegen_009,USiegen,1
8711,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_247.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_247.npy,USiegen_015,247,USiegen_009,USiegen,3
8712,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_325.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_325.npy,USiegen_015,325,USiegen_009,USiegen,2
8713,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_216.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_216.npy,USiegen_015,216,USiegen_009,USiegen,4
8714,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_067.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_067.npy,USiegen_015,67,USiegen_009,USiegen,2
8715,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_058.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_058.npy,USiegen_015,58,USiegen_009,USiegen,1
8716,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_048.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_048.npy,USiegen_015,48,USiegen_009,USiegen,1
8717,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_289.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_289.npy,USiegen_015,289,USiegen_009,USiegen,4
8718,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_372.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_372.npy,USiegen_015,372,USiegen_009,USiegen,1
8719,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_164.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_164.npy,USiegen_015,164,USiegen_009,USiegen,2
8720,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_016.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_016.npy,USiegen_015,16,USiegen_009,USiegen,2
8721,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_096.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_096.npy,USiegen_015,96,USiegen_009,USiegen,4
8722,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_193.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_193.npy,USiegen_015,193,USiegen_009,USiegen,4
8723,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_254.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_254.npy,USiegen_015,254,USiegen_009,USiegen,3
8724,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_123.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_123.npy,USiegen_015,123,USiegen_009,USiegen,3
8725,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_180.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_180.npy,USiegen_015,180,USiegen_009,USiegen,0
8726,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_163.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_163.npy,USiegen_015,163,USiegen_009,USiegen,3
8727,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_283.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_283.npy,USiegen_015,283,USiegen_009,USiegen,0
8728,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_079.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_079.npy,USiegen_015,79,USiegen_009,USiegen,3
8729,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_155.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_155.npy,USiegen_015,155,USiegen_009,USiegen,0
8730,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_276.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_276.npy,USiegen_015,276,USiegen_009,USiegen,4
8731,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_300.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_300.npy,USiegen_015,300,USiegen_009,USiegen,0
8732,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_250.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_250.npy,USiegen_015,250,USiegen_009,USiegen,0
8733,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_248.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_248.npy,USiegen_015,248,USiegen_009,USiegen,3
8734,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_344.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_344.npy,USiegen_015,344,USiegen_009,USiegen,2
8735,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_027.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_027.npy,USiegen_015,27,USiegen_009,USiegen,3
8736,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_068.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_068.npy,USiegen_015,68,USiegen_009,USiegen,0
8737,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_209.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_209.npy,USiegen_015,209,USiegen_009,USiegen,4
8738,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_018.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_018.npy,USiegen_015,18,USiegen_009,USiegen,3
8739,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_282.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_282.npy,USiegen_015,282,USiegen_009,USiegen,1
8740,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_373.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_373.npy,USiegen_015,373,USiegen_009,USiegen,0
8741,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_161.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_161.npy,USiegen_015,161,USiegen_009,USiegen,0
8742,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_317.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_317.npy,USiegen_015,317,USiegen_009,USiegen,3
8743,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_231.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_231.npy,USiegen_015,231,USiegen_009,USiegen,2
8744,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_302.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_302.npy,USiegen_015,302,USiegen_009,USiegen,4
8745,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_371.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_371.npy,USiegen_015,371,USiegen_009,USiegen,1
8746,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_109.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_109.npy,USiegen_015,109,USiegen_009,USiegen,2
8747,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_154.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_154.npy,USiegen_015,154,USiegen_009,USiegen,0
8748,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_121.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_121.npy,USiegen_015,121,USiegen_009,USiegen,0
8749,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_021.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_021.npy,USiegen_015,21,USiegen_009,USiegen,2
8750,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_054.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_054.npy,USiegen_015,54,USiegen_009,USiegen,3
8751,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_367.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_367.npy,USiegen_015,367,USiegen_009,USiegen,0
8752,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_170.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_170.npy,USiegen_015,170,USiegen_009,USiegen,0
8753,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_187.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_187.npy,USiegen_015,187,USiegen_009,USiegen,2
8754,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_358.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_358.npy,USiegen_015,358,USiegen_009,USiegen,2
8755,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_294.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_294.npy,USiegen_015,294,USiegen_009,USiegen,3
8756,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_272.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_272.npy,USiegen_015,272,USiegen_009,USiegen,2
8757,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_295.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_295.npy,USiegen_015,295,USiegen_009,USiegen,1
8758,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_162.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_162.npy,USiegen_015,162,USiegen_009,USiegen,4
8759,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_053.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_053.npy,USiegen_015,53,USiegen_009,USiegen,1
8760,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_342.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_342.npy,USiegen_015,342,USiegen_009,USiegen,3
8761,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_213.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_213.npy,USiegen_015,213,USiegen_009,USiegen,2
8762,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_194.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_194.npy,USiegen_015,194,USiegen_009,USiegen,2
8763,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_042.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_042.npy,USiegen_015,42,USiegen_009,USiegen,0
8764,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_330.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_330.npy,USiegen_015,330,USiegen_009,USiegen,3
8765,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_045.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_045.npy,USiegen_015,45,USiegen_009,USiegen,0
8766,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_013.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_013.npy,USiegen_015,13,USiegen_009,USiegen,2
8767,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_196.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_196.npy,USiegen_015,196,USiegen_009,USiegen,3
8768,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_352.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_352.npy,USiegen_015,352,USiegen_009,USiegen,0
8769,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_238.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_238.npy,USiegen_015,238,USiegen_009,USiegen,4
8770,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_341.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_341.npy,USiegen_015,341,USiegen_009,USiegen,2
8771,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_379.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_379.npy,USiegen_015,379,USiegen_009,USiegen,1
8772,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_074.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_074.npy,USiegen_015,74,USiegen_009,USiegen,3
8773,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_143.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_143.npy,USiegen_015,143,USiegen_009,USiegen,3
8774,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_237.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_237.npy,USiegen_015,237,USiegen_009,USiegen,4
8775,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_122.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_122.npy,USiegen_015,122,USiegen_009,USiegen,3
8776,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_221.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_221.npy,USiegen_015,221,USiegen_009,USiegen,3
8777,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_142.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_142.npy,USiegen_015,142,USiegen_009,USiegen,2
8778,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_284.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_284.npy,USiegen_015,284,USiegen_009,USiegen,4
8779,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_311.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_311.npy,USiegen_015,311,USiegen_009,USiegen,2
8780,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_296.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_296.npy,USiegen_015,296,USiegen_009,USiegen,4
8781,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_241.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_241.npy,USiegen_015,241,USiegen_009,USiegen,2
8782,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_043.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_043.npy,USiegen_015,43,USiegen_009,USiegen,1
8783,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_131.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_131.npy,USiegen_015,131,USiegen_009,USiegen,3
8784,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_211.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_211.npy,USiegen_015,211,USiegen_009,USiegen,2
8785,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_365.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_365.npy,USiegen_015,365,USiegen_009,USiegen,4
8786,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_134.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_134.npy,USiegen_015,134,USiegen_009,USiegen,4
8787,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_130.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_130.npy,USiegen_015,130,USiegen_009,USiegen,2
8788,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_226.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_226.npy,USiegen_015,226,USiegen_009,USiegen,1
8789,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_320.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_320.npy,USiegen_015,320,USiegen_009,USiegen,0
8790,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_304.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_304.npy,USiegen_015,304,USiegen_009,USiegen,0
8791,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_349.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_349.npy,USiegen_015,349,USiegen_009,USiegen,4
8792,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_083.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_083.npy,USiegen_015,83,USiegen_009,USiegen,2
8793,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_301.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_301.npy,USiegen_015,301,USiegen_009,USiegen,4
8794,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_253.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_253.npy,USiegen_015,253,USiegen_009,USiegen,0
8795,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_080.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_080.npy,USiegen_015,80,USiegen_009,USiegen,2
8796,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_220.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_220.npy,USiegen_015,220,USiegen_009,USiegen,4
8797,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_251.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_251.npy,USiegen_015,251,USiegen_009,USiegen,3
8798,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_263.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_263.npy,USiegen_015,263,USiegen_009,USiegen,4
8799,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_059.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_059.npy,USiegen_015,59,USiegen_009,USiegen,0
8800,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_354.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_354.npy,USiegen_015,354,USiegen_009,USiegen,2
8801,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_347.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_347.npy,USiegen_015,347,USiegen_009,USiegen,2
8802,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_316.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_316.npy,USiegen_015,316,USiegen_009,USiegen,3
8803,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_149.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_149.npy,USiegen_015,149,USiegen_009,USiegen,3
8804,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_072.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_072.npy,USiegen_015,72,USiegen_009,USiegen,1
8805,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_303.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_303.npy,USiegen_015,303,USiegen_009,USiegen,4
8806,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_025.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_025.npy,USiegen_015,25,USiegen_009,USiegen,3
8807,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_210.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_210.npy,USiegen_015,210,USiegen_009,USiegen,1
8808,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_228.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_228.npy,USiegen_015,228,USiegen_009,USiegen,4
8809,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_185.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_185.npy,USiegen_015,185,USiegen_009,USiegen,1
8810,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_139.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_139.npy,USiegen_015,139,USiegen_009,USiegen,1
8811,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_176.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_176.npy,USiegen_015,176,USiegen_009,USiegen,4
8812,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_271.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_271.npy,USiegen_015,271,USiegen_009,USiegen,3
8813,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_378.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_378.npy,USiegen_015,378,USiegen_009,USiegen,0
8814,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_014.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_014.npy,USiegen_015,14,USiegen_009,USiegen,0
8815,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_116.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_116.npy,USiegen_015,116,USiegen_009,USiegen,1
8816,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_166.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_166.npy,USiegen_015,166,USiegen_009,USiegen,0
8817,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_124.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_124.npy,USiegen_015,124,USiegen_009,USiegen,4
8818,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_369.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_369.npy,USiegen_015,369,USiegen_009,USiegen,4
8819,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_190.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_190.npy,USiegen_015,190,USiegen_009,USiegen,4
8820,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_242.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_242.npy,USiegen_015,242,USiegen_009,USiegen,1
8821,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_308.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_308.npy,USiegen_015,308,USiegen_009,USiegen,1
8822,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_236.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_236.npy,USiegen_015,236,USiegen_009,USiegen,2
8823,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_315.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_315.npy,USiegen_015,315,USiegen_009,USiegen,1
8824,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_337.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_337.npy,USiegen_015,337,USiegen_009,USiegen,3
8825,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_006.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_006.npy,USiegen_015,6,USiegen_009,USiegen,3
8826,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_360.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_360.npy,USiegen_015,360,USiegen_009,USiegen,1
8827,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_205.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_205.npy,USiegen_015,205,USiegen_009,USiegen,3
8828,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_322.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_322.npy,USiegen_015,322,USiegen_009,USiegen,3
8829,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_350.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_350.npy,USiegen_015,350,USiegen_009,USiegen,3
8830,/root/space/output/dataset_0_contrast_3/USiegen_images/image015/slice_078.npy,/root/space/output/dataset_0_contrast_3/USiegen_masks/image015/slice_078.npy,USiegen_015,78,USiegen_009,USiegen,1
